lat,lon,depth,time,t_an
-42.5,-90.5,0.0,294.0,12.2266
-42.5,-89.5,0.0,294.0,12.304009
-42.5,-88.5,0.0,294.0,12.369909
-42.5,-87.5,0.0,294.0,12.41539
-42.5,-86.5,0.0,294.0,12.44999
-42.5,-85.5,0.0,294.0,12.483991
-42.5,-84.5,0.0,294.0,12.5219
-42.5,-83.5,0.0,294.0,12.575391
-42.5,-82.5,0.0,294.0,12.6424
-42.5,-81.5,0.0,294.0,12.72201
-42.5,-80.5,0.0,294.0,12.81009
-42.5,-79.5,0.0,294.0,12.89071
-42.5,-78.5,0.0,294.0,12.962291
-42.5,-77.5,0.0,294.0,12.9880905
-42.5,-76.5,0.0,294.0,12.9794
-42.5,-75.5,0.0,294.0,12.9302
-42.5,-74.5,0.0,294.0,12.831
-42.5,-73.5,0.0,294.0,
-42.5,-72.5,0.0,294.0,
-42.5,-71.5,0.0,294.0,
-42.5,-70.5,0.0,294.0,
-42.5,-69.5,0.0,294.0,
-42.5,-68.5,0.0,294.0,
-42.5,-67.5,0.0,294.0,
-42.5,-66.5,0.0,294.0,
-42.5,-65.5,0.0,294.0,
-42.5,-64.5,0.0,294.0,
-42.5,-63.5,0.0,294.0,
-42.5,-62.5,0.0,294.0,11.948509
-42.5,-61.5,0.0,294.0,11.31939
-42.5,-60.5,0.0,294.0,10.76369
-42.5,-59.5,0.0,294.0,10.39841
-42.5,-58.5,0.0,294.0,10.3370905
-42.5,-57.5,0.0,294.0,10.6816
-42.5,-56.5,0.0,294.0,11.444909
-42.5,-55.5,0.0,294.0,12.4606905
-42.5,-54.5,0.0,294.0,13.4957905
-42.5,-53.5,0.0,294.0,14.33641
-42.5,-52.5,0.0,294.0,14.84221
-42.5,-51.5,0.0,294.0,14.99839
-42.5,-50.5,0.0,294.0,14.88449
-42.5,-49.5,0.0,294.0,14.61569
-42.5,-48.5,0.0,294.0,14.2867
-42.5,-47.5,0.0,294.0,13.9566
-42.5,-46.5,0.0,294.0,13.653709
-42.5,-45.5,0.0,294.0,13.39229
-42.5,-44.5,0.0,294.0,13.17421
-42.5,-43.5,0.0,294.0,13.001209
-42.5,-42.5,0.0,294.0,12.8715
-42.5,-41.5,0.0,294.0,12.778991
-42.5,-40.5,0.0,294.0,12.713591
-42.5,-39.5,0.0,294.0,12.6678095
-42.5,-38.5,0.0,294.0,12.63759
-42.5,-37.5,0.0,294.0,12.6046095
-42.5,-36.5,0.0,294.0,12.561009
-42.5,-35.5,0.0,294.0,12.518491
-42.5,-34.5,0.0,294.0,12.497391
-42.5,-33.5,0.0,294.0,12.512509
-42.5,-32.5,0.0,294.0,12.568709
-42.5,-31.5,0.0,294.0,12.646291
-42.5,-30.5,0.0,294.0,12.7191
-42.5,-29.5,0.0,294.0,12.75699
-42.5,-28.5,0.0,294.0,12.76271
-42.5,-27.5,0.0,294.0,12.75329
-42.5,-26.5,0.0,294.0,12.72121
-42.5,-25.5,0.0,294.0,12.6941
-42.5,-24.5,0.0,294.0,12.67141
-42.5,-23.5,0.0,294.0,12.63861
-42.5,-22.5,0.0,294.0,12.569409
-42.5,-21.5,0.0,294.0,12.445491
-42.5,-20.5,0.0,294.0,12.2705
-42.5,-19.5,0.0,294.0,12.0617
-42.5,-18.5,0.0,294.0,11.8557
-42.5,-17.5,0.0,294.0,11.687409
-42.5,-16.5,0.0,294.0,11.578191
-42.5,-15.5,0.0,294.0,11.534909
-42.5,-14.5,0.0,294.0,11.543591
-42.5,-13.5,0.0,294.0,11.5792
-42.5,-12.5,0.0,294.0,11.620709
-42.5,-11.5,0.0,294.0,11.6268
-42.5,-10.5,0.0,294.0,11.58581
-42.5,-9.5,0.0,294.0,11.5062
-42.5,-8.5,0.0,294.0,11.39901
-42.5,-7.5,0.0,294.0,11.2804
-42.5,-6.5,0.0,294.0,11.15629
-42.5,-5.5,0.0,294.0,11.03531
-42.5,-4.5,0.0,294.0,10.9271
-42.5,-3.5,0.0,294.0,10.84301
-42.5,-2.5,0.0,294.0,10.784809
-42.5,-1.5,0.0,294.0,10.75139
-42.5,-0.5,0.0,294.0,10.734891
-42.5,0.5,0.0,294.0,10.721291
-42.5,1.5,0.0,294.0,10.70031
-42.5,2.5,0.0,294.0,10.656409
-42.5,3.5,0.0,294.0,10.59201
-42.5,4.5,0.0,294.0,10.507091
-42.5,5.5,0.0,294.0,10.427291
-42.5,6.5,0.0,294.0,10.3877
-42.5,7.5,0.0,294.0,10.42091
-42.5,8.5,0.0,294.0,10.5522
-42.5,9.5,0.0,294.0,10.795691
-42.5,10.5,0.0,294.0,11.1321
-42.5,11.5,0.0,294.0,11.5272
-42.5,12.5,0.0,294.0,11.93509
-42.5,13.5,0.0,294.0,12.31491
-42.5,14.5,0.0,294.0,12.63669
-42.5,15.5,0.0,294.0,12.900809
-42.5,16.5,0.0,294.0,13.108109
-42.5,17.5,0.0,294.0,13.277691
-42.5,18.5,0.0,294.0,13.4093
-42.5,19.5,0.0,294.0,13.50361
-42.5,20.5,0.0,294.0,13.55351
-42.5,21.5,0.0,294.0,13.54539
-42.5,22.5,0.0,294.0,13.471109
-42.5,23.5,0.0,294.0,13.32409
-42.5,24.5,0.0,294.0,13.1304
-42.5,25.5,0.0,294.0,12.94299
-42.5,26.5,0.0,294.0,12.809791
-42.5,27.5,0.0,294.0,12.74581
-42.5,28.5,0.0,294.0,12.73391
-42.5,29.5,0.0,294.0,12.72831
-42.5,30.5,0.0,294.0,12.6931
-42.5,31.5,0.0,294.0,12.613991
-42.5,32.5,0.0,294.0,12.47711
-42.5,33.5,0.0,294.0,12.28591
-42.5,34.5,0.0,294.0,12.037809
-42.5,35.5,0.0,294.0,11.7731
-42.5,36.5,0.0,294.0,11.49619
-42.5,37.5,0.0,294.0,11.2586
-42.5,38.5,0.0,294.0,11.09949
-42.5,39.5,0.0,294.0,11.02701
-42.5,40.5,0.0,294.0,11.03349
-42.5,41.5,0.0,294.0,11.0547905
-42.5,42.5,0.0,294.0,11.04559
-42.5,43.5,0.0,294.0,10.962191
-42.5,44.5,0.0,294.0,10.801809
-42.5,45.5,0.0,294.0,10.578409
-42.5,46.5,0.0,294.0,10.34129
-42.5,47.5,0.0,294.0,10.11391
-42.5,48.5,0.0,294.0,9.914709
-42.5,49.5,0.0,294.0,9.8175
-42.5,50.5,0.0,294.0,9.845209
-42.5,51.5,0.0,294.0,10.03299
-42.5,52.5,0.0,294.0,10.382191
-42.5,53.5,0.0,294.0,10.868509
-42.5,54.5,0.0,294.0,11.47201
-42.5,55.5,0.0,294.0,12.13189
-42.5,56.5,0.0,294.0,12.8069
-42.5,57.5,0.0,294.0,13.4278
-42.5,58.5,0.0,294.0,13.94831
-42.5,59.5,0.0,294.0,14.33479
-42.5,60.5,0.0,294.0,14.56471
-42.5,61.5,0.0,294.0,14.61209
-42.5,62.5,0.0,294.0,14.49511
-42.5,63.5,0.0,294.0,14.243891
-42.5,64.5,0.0,294.0,13.90541
-42.5,65.5,0.0,294.0,13.58279
-42.5,66.5,0.0,294.0,13.309409
-42.5,67.5,0.0,294.0,13.152491
-42.5,68.5,0.0,294.0,13.0981
-42.5,69.5,0.0,294.0,13.13739
-42.5,70.5,0.0,294.0,13.1933
-42.5,71.5,0.0,294.0,13.2218
-42.5,72.5,0.0,294.0,13.19611
-42.5,73.5,0.0,294.0,13.11191
-42.5,74.5,0.0,294.0,12.98069
-42.5,75.5,0.0,294.0,12.824309
-42.5,76.5,0.0,294.0,12.668209
-42.5,77.5,0.0,294.0,12.539209
-42.5,78.5,0.0,294.0,12.45149
-42.5,79.5,0.0,294.0,12.40521
-42.5,80.5,0.0,294.0,12.3944
-42.5,81.5,0.0,294.0,12.389991
-42.5,82.5,0.0,294.0,12.367391
-42.5,83.5,0.0,294.0,12.314191
-42.5,84.5,0.0,294.0,12.23461
-42.5,85.5,0.0,294.0,12.130191
-42.5,86.5,0.0,294.0,12.0211
-42.5,87.5,0.0,294.0,11.911691
-42.5,88.5,0.0,294.0,11.827991
-42.5,89.5,0.0,294.0,11.762509
-42.5,90.5,0.0,294.0,11.722191
-42.5,91.5,0.0,294.0,11.69279
-42.5,92.5,0.0,294.0,11.68431
-42.5,93.5,0.0,294.0,11.693009
-42.5,94.5,0.0,294.0,11.7148905
-42.5,95.5,0.0,294.0,11.748691
-42.5,96.5,0.0,294.0,11.786409
-42.5,97.5,0.0,294.0,11.812
-42.5,98.5,0.0,294.0,11.81471
-42.5,99.5,0.0,294.0,11.79711
-42.5,100.5,0.0,294.0,11.761
-42.5,101.5,0.0,294.0,11.71591
-42.5,102.5,0.0,294.0,11.676809
-42.5,103.5,0.0,294.0,11.6509905
-42.5,104.5,0.0,294.0,11.639191
-42.5,105.5,0.0,294.0,11.63519
-42.5,106.5,0.0,294.0,11.63549
-42.5,107.5,0.0,294.0,11.6409
-42.5,108.5,0.0,294.0,11.65401
-42.5,109.5,0.0,294.0,11.673209
-42.5,110.5,0.0,294.0,11.6931095
-42.5,111.5,0.0,294.0,11.7038
-42.5,112.5,0.0,294.0,11.69909
-42.5,113.5,0.0,294.0,11.6773
-42.5,114.5,0.0,294.0,11.64309
-42.5,115.5,0.0,294.0,11.61271
-42.5,116.5,0.0,294.0,11.591009
-42.5,117.5,0.0,294.0,11.58591
-42.5,118.5,0.0,294.0,11.593691
-42.5,119.5,0.0,294.0,11.609509
-42.5,120.5,0.0,294.0,11.62951
-42.5,121.5,0.0,294.0,11.6534
-42.5,122.5,0.0,294.0,11.68309
-42.5,123.5,0.0,294.0,11.7201
-42.5,124.5,0.0,294.0,11.76341
-42.5,125.5,0.0,294.0,11.8092
-42.5,126.5,0.0,294.0,11.8519
-42.5,127.5,0.0,294.0,11.88729
-42.5,128.5,0.0,294.0,11.918309
-42.5,129.5,0.0,294.0,11.951209
-42.5,130.5,0.0,294.0,11.9941
-42.5,131.5,0.0,294.0,12.052509
-42.5,132.5,0.0,294.0,12.122491
-42.5,133.5,0.0,294.0,12.2057905
-42.5,134.5,0.0,294.0,12.300891
-42.5,135.5,0.0,294.0,12.420191
-42.5,136.5,0.0,294.0,12.5649
-42.5,137.5,0.0,294.0,12.73159
-42.5,138.5,0.0,294.0,12.911909
-42.5,139.5,0.0,294.0,13.089009
-42.5,140.5,0.0,294.0,13.261491
-42.5,141.5,0.0,294.0,13.42441
-42.5,142.5,0.0,294.0,13.58209
-42.5,143.5,0.0,294.0,13.745509
-42.5,144.5,0.0,294.0,13.91829
-42.5,145.5,0.0,294.0,
-42.5,146.5,0.0,294.0,
-42.5,147.5,0.0,294.0,
-42.5,148.5,0.0,294.0,
-42.5,149.5,0.0,294.0,15.69359
-42.5,150.5,0.0,294.0,15.5459
-42.5,151.5,0.0,294.0,15.42791
-42.5,152.5,0.0,294.0,15.320391
-42.5,153.5,0.0,294.0,15.205291
-42.5,154.5,0.0,294.0,15.087609
-42.5,155.5,0.0,294.0,14.976291
-42.5,156.5,0.0,294.0,14.87909
-42.5,157.5,0.0,294.0,14.800309
-42.5,158.5,0.0,294.0,14.741091
-42.5,159.5,0.0,294.0,14.70769
-42.5,160.5,0.0,294.0,14.70359
-42.5,161.5,0.0,294.0,14.729891
-42.5,162.5,0.0,294.0,14.78149
-42.5,163.5,0.0,294.0,14.850109
-42.5,164.5,0.0,294.0,14.9286
-42.5,165.5,0.0,294.0,15.023991
-42.5,166.5,0.0,294.0,15.135309
-42.5,167.5,0.0,294.0,15.264609
-42.5,168.5,0.0,294.0,15.4041
-42.5,169.5,0.0,294.0,15.5091095
-42.5,170.5,0.0,294.0,15.618991
-42.5,171.5,0.0,294.0,
-42.5,172.5,0.0,294.0,
-42.5,173.5,0.0,294.0,
-42.5,174.5,0.0,294.0,14.1014
-42.5,175.5,0.0,294.0,14.30809
-42.5,176.5,0.0,294.0,14.569091
-42.5,177.5,0.0,294.0,14.69799
-42.5,178.5,0.0,294.0,14.7811
-42.5,179.5,0.0,294.0,14.858109
-41.5,-179.5,0.0,294.0,15.68369
-41.5,-178.5,0.0,294.0,15.68159
-41.5,-177.5,0.0,294.0,15.6775
-41.5,-176.5,0.0,294.0,15.661591
-41.5,-175.5,0.0,294.0,15.6235
-41.5,-174.5,0.0,294.0,15.558809
-41.5,-173.5,0.0,294.0,15.470409
-41.5,-172.5,0.0,294.0,15.36731
-41.5,-171.5,0.0,294.0,15.261809
-41.5,-170.5,0.0,294.0,15.1666
-41.5,-169.5,0.0,294.0,15.085091
-41.5,-168.5,0.0,294.0,15.0112095
-41.5,-167.5,0.0,294.0,14.936991
-41.5,-166.5,0.0,294.0,14.85669
-41.5,-165.5,0.0,294.0,14.771009
-41.5,-164.5,0.0,294.0,14.68609
-41.5,-163.5,0.0,294.0,14.611409
-41.5,-162.5,0.0,294.0,14.54599
-41.5,-161.5,0.0,294.0,14.485991
-41.5,-160.5,0.0,294.0,14.42801
-41.5,-159.5,0.0,294.0,14.368609
-41.5,-158.5,0.0,294.0,14.306291
-41.5,-157.5,0.0,294.0,14.250509
-41.5,-156.5,0.0,294.0,14.2006
-41.5,-155.5,0.0,294.0,14.160891
-41.5,-154.5,0.0,294.0,14.12871
-41.5,-153.5,0.0,294.0,14.10471
-41.5,-152.5,0.0,294.0,14.083691
-41.5,-151.5,0.0,294.0,14.057509
-41.5,-150.5,0.0,294.0,14.0207
-41.5,-149.5,0.0,294.0,13.9715
-41.5,-148.5,0.0,294.0,13.91199
-41.5,-147.5,0.0,294.0,13.85439
-41.5,-146.5,0.0,294.0,13.80939
-41.5,-145.5,0.0,294.0,13.782009
-41.5,-144.5,0.0,294.0,13.767691
-41.5,-143.5,0.0,294.0,13.755191
-41.5,-142.5,0.0,294.0,13.7366905
-41.5,-141.5,0.0,294.0,13.7113
-41.5,-140.5,0.0,294.0,13.683909
-41.5,-139.5,0.0,294.0,13.66339
-41.5,-138.5,0.0,294.0,13.653509
-41.5,-137.5,0.0,294.0,13.6533
-41.5,-136.5,0.0,294.0,13.6546
-41.5,-135.5,0.0,294.0,13.653
-41.5,-134.5,0.0,294.0,13.647091
-41.5,-133.5,0.0,294.0,13.6393
-41.5,-132.5,0.0,294.0,13.62601
-41.5,-131.5,0.0,294.0,13.59889
-41.5,-130.5,0.0,294.0,13.5505905
-41.5,-129.5,0.0,294.0,13.484791
-41.5,-128.5,0.0,294.0,13.4094095
-41.5,-127.5,0.0,294.0,13.34001
-41.5,-126.5,0.0,294.0,13.28401
-41.5,-125.5,0.0,294.0,13.243291
-41.5,-124.5,0.0,294.0,13.2148905
-41.5,-123.5,0.0,294.0,13.196409
-41.5,-122.5,0.0,294.0,13.19239
-41.5,-121.5,0.0,294.0,13.197
-41.5,-120.5,0.0,294.0,13.204591
-41.5,-119.5,0.0,294.0,13.20919
-41.5,-118.5,0.0,294.0,13.2132
-41.5,-117.5,0.0,294.0,13.218309
-41.5,-116.5,0.0,294.0,13.22011
-41.5,-115.5,0.0,294.0,13.23429
-41.5,-114.5,0.0,294.0,13.239791
-41.5,-113.5,0.0,294.0,13.238709
-41.5,-112.5,0.0,294.0,13.2606
-41.5,-111.5,0.0,294.0,13.2893
-41.5,-110.5,0.0,294.0,13.31849
-41.5,-109.5,0.0,294.0,13.342091
-41.5,-108.5,0.0,294.0,13.328991
-41.5,-107.5,0.0,294.0,13.284691
-41.5,-106.5,0.0,294.0,13.1964
-41.5,-105.5,0.0,294.0,13.10379
-41.5,-104.5,0.0,294.0,13.024791
-41.5,-103.5,0.0,294.0,12.97799
-41.5,-102.5,0.0,294.0,12.971991
-41.5,-101.5,0.0,294.0,12.986291
-41.5,-100.5,0.0,294.0,13.01179
-41.5,-99.5,0.0,294.0,13.03829
-41.5,-98.5,0.0,294.0,13.0599
-41.5,-97.5,0.0,294.0,13.06809
-41.5,-96.5,0.0,294.0,13.05949
-41.5,-95.5,0.0,294.0,13.0273
-41.5,-94.5,0.0,294.0,12.978491
-41.5,-93.5,0.0,294.0,12.9336
-41.5,-92.5,0.0,294.0,12.921491
-41.5,-91.5,0.0,294.0,12.946509
-41.5,-90.5,0.0,294.0,13.006591
-41.5,-89.5,0.0,294.0,13.0692
-41.5,-88.5,0.0,294.0,13.118
-41.5,-87.5,0.0,294.0,13.141009
-41.5,-86.5,0.0,294.0,13.159209
-41.5,-85.5,0.0,294.0,13.179891
-41.5,-84.5,0.0,294.0,13.21021
-41.5,-83.5,0.0,294.0,13.253591
-41.5,-82.5,0.0,294.0,13.303809
-41.5,-81.5,0.0,294.0,13.35771
-41.5,-80.5,0.0,294.0,13.41531
-41.5,-79.5,0.0,294.0,13.46431
-41.5,-78.5,0.0,294.0,13.49499
-41.5,-77.5,0.0,294.0,13.4898
-41.5,-76.5,0.0,294.0,13.452109
-41.5,-75.5,0.0,294.0,13.395209
-41.5,-74.5,0.0,294.0,13.37951
-41.5,-73.5,0.0,294.0,
-41.5,-72.5,0.0,294.0,
-41.5,-71.5,0.0,294.0,
-41.5,-70.5,0.0,294.0,
-41.5,-69.5,0.0,294.0,
-41.5,-68.5,0.0,294.0,
-41.5,-67.5,0.0,294.0,
-41.5,-66.5,0.0,294.0,
-41.5,-65.5,0.0,294.0,
-41.5,-64.5,0.0,294.0,
-41.5,-63.5,0.0,294.0,14.44051
-41.5,-62.5,0.0,294.0,13.0716095
-41.5,-61.5,0.0,294.0,12.3066
-41.5,-60.5,0.0,294.0,11.58951
-41.5,-59.5,0.0,294.0,10.9756
-41.5,-58.5,0.0,294.0,10.6557
-41.5,-57.5,0.0,294.0,10.833791
-41.5,-56.5,0.0,294.0,11.5334
-41.5,-55.5,0.0,294.0,12.58839
-41.5,-54.5,0.0,294.0,13.722191
-41.5,-53.5,0.0,294.0,14.68781
-41.5,-52.5,0.0,294.0,15.323191
-41.5,-51.5,0.0,294.0,15.5881
-41.5,-50.5,0.0,294.0,15.55389
-41.5,-49.5,0.0,294.0,15.33931
-41.5,-48.5,0.0,294.0,15.05239
-41.5,-47.5,0.0,294.0,14.759609
-41.5,-46.5,0.0,294.0,14.49471
-41.5,-45.5,0.0,294.0,14.2732
-41.5,-44.5,0.0,294.0,14.0923
-41.5,-43.5,0.0,294.0,13.95839
-41.5,-42.5,0.0,294.0,13.8665
-41.5,-41.5,0.0,294.0,13.802891
-41.5,-40.5,0.0,294.0,13.76949
-41.5,-39.5,0.0,294.0,13.755791
-41.5,-38.5,0.0,294.0,13.742809
-41.5,-37.5,0.0,294.0,13.72121
-41.5,-36.5,0.0,294.0,13.68229
-41.5,-35.5,0.0,294.0,13.64649
-41.5,-34.5,0.0,294.0,13.630309
-41.5,-33.5,0.0,294.0,13.66219
-41.5,-32.5,0.0,294.0,13.73601
-41.5,-31.5,0.0,294.0,13.8258
-41.5,-30.5,0.0,294.0,13.8973
-41.5,-29.5,0.0,294.0,13.94379
-41.5,-28.5,0.0,294.0,13.94359
-41.5,-27.5,0.0,294.0,13.9015
-41.5,-26.5,0.0,294.0,13.831
-41.5,-25.5,0.0,294.0,13.749591
-41.5,-24.5,0.0,294.0,13.66241
-41.5,-23.5,0.0,294.0,13.5646
-41.5,-22.5,0.0,294.0,13.4432
-41.5,-21.5,0.0,294.0,13.292891
-41.5,-20.5,0.0,294.0,13.11401
-41.5,-19.5,0.0,294.0,12.9278
-41.5,-18.5,0.0,294.0,12.75959
-41.5,-17.5,0.0,294.0,12.635091
-41.5,-16.5,0.0,294.0,12.5681095
-41.5,-15.5,0.0,294.0,12.551209
-41.5,-14.5,0.0,294.0,12.568
-41.5,-13.5,0.0,294.0,12.59869
-41.5,-12.5,0.0,294.0,12.6105
-41.5,-11.5,0.0,294.0,12.58371
-41.5,-10.5,0.0,294.0,12.508691
-41.5,-9.5,0.0,294.0,12.39859
-41.5,-8.5,0.0,294.0,12.26651
-41.5,-7.5,0.0,294.0,12.1232
-41.5,-6.5,0.0,294.0,11.978
-41.5,-5.5,0.0,294.0,11.84201
-41.5,-4.5,0.0,294.0,11.72649
-41.5,-3.5,0.0,294.0,11.637891
-41.5,-2.5,0.0,294.0,11.578991
-41.5,-1.5,0.0,294.0,11.544609
-41.5,-0.5,0.0,294.0,11.526409
-41.5,0.5,0.0,294.0,11.5185
-41.5,1.5,0.0,294.0,11.5104
-41.5,2.5,0.0,294.0,11.496909
-41.5,3.5,0.0,294.0,11.478991
-41.5,4.5,0.0,294.0,11.461809
-41.5,5.5,0.0,294.0,11.46119
-41.5,6.5,0.0,294.0,11.49689
-41.5,7.5,0.0,294.0,11.59689
-41.5,8.5,0.0,294.0,11.78521
-41.5,9.5,0.0,294.0,12.06639
-41.5,10.5,0.0,294.0,12.43291
-41.5,11.5,0.0,294.0,12.857491
-41.5,12.5,0.0,294.0,13.29711
-41.5,13.5,0.0,294.0,13.7176
-41.5,14.5,0.0,294.0,14.1018095
-41.5,15.5,0.0,294.0,14.440009
-41.5,16.5,0.0,294.0,14.7356
-41.5,17.5,0.0,294.0,14.98439
-41.5,18.5,0.0,294.0,15.1858
-41.5,19.5,0.0,294.0,15.3238
-41.5,20.5,0.0,294.0,15.37849
-41.5,21.5,0.0,294.0,15.35901
-41.5,22.5,0.0,294.0,15.241891
-41.5,23.5,0.0,294.0,15.047609
-41.5,24.5,0.0,294.0,14.800309
-41.5,25.5,0.0,294.0,14.566791
-41.5,26.5,0.0,294.0,14.405709
-41.5,27.5,0.0,294.0,14.334909
-41.5,28.5,0.0,294.0,14.31691
-41.5,29.5,0.0,294.0,14.3276
-41.5,30.5,0.0,294.0,14.3041
-41.5,31.5,0.0,294.0,14.24301
-41.5,32.5,0.0,294.0,14.15
-41.5,33.5,0.0,294.0,14.01949
-41.5,34.5,0.0,294.0,13.846391
-41.5,35.5,0.0,294.0,13.64481
-41.5,36.5,0.0,294.0,13.407909
-41.5,37.5,0.0,294.0,13.1905
-41.5,38.5,0.0,294.0,13.04311
-41.5,39.5,0.0,294.0,12.98999
-41.5,40.5,0.0,294.0,13.017509
-41.5,41.5,0.0,294.0,13.07139
-41.5,42.5,0.0,294.0,13.1053095
-41.5,43.5,0.0,294.0,13.07461
-41.5,44.5,0.0,294.0,12.9606905
-41.5,45.5,0.0,294.0,12.7995
-41.5,46.5,0.0,294.0,12.57339
-41.5,47.5,0.0,294.0,12.3466
-41.5,48.5,0.0,294.0,12.144791
-41.5,49.5,0.0,294.0,12.029091
-41.5,50.5,0.0,294.0,11.999909
-41.5,51.5,0.0,294.0,12.11531
-41.5,52.5,0.0,294.0,12.37269
-41.5,53.5,0.0,294.0,12.7488
-41.5,54.5,0.0,294.0,13.22121
-41.5,55.5,0.0,294.0,13.73429
-41.5,56.5,0.0,294.0,14.245
-41.5,57.5,0.0,294.0,14.69831
-41.5,58.5,0.0,294.0,15.05169
-41.5,59.5,0.0,294.0,15.2888
-41.5,60.5,0.0,294.0,15.3855095
-41.5,61.5,0.0,294.0,15.351509
-41.5,62.5,0.0,294.0,15.203891
-41.5,63.5,0.0,294.0,14.977691
-41.5,64.5,0.0,294.0,14.706591
-41.5,65.5,0.0,294.0,14.44069
-41.5,66.5,0.0,294.0,14.2282095
-41.5,67.5,0.0,294.0,14.085091
-41.5,68.5,0.0,294.0,14.015491
-41.5,69.5,0.0,294.0,13.9854
-41.5,70.5,0.0,294.0,13.961809
-41.5,71.5,0.0,294.0,13.9169
-41.5,72.5,0.0,294.0,13.833
-41.5,73.5,0.0,294.0,13.731509
-41.5,74.5,0.0,294.0,13.61261
-41.5,75.5,0.0,294.0,13.4834
-41.5,76.5,0.0,294.0,13.36229
-41.5,77.5,0.0,294.0,13.259709
-41.5,78.5,0.0,294.0,13.18751
-41.5,79.5,0.0,294.0,13.1439
-41.5,80.5,0.0,294.0,13.11961
-41.5,81.5,0.0,294.0,13.0915
-41.5,82.5,0.0,294.0,13.04259
-41.5,83.5,0.0,294.0,12.97449
-41.5,84.5,0.0,294.0,12.8777
-41.5,85.5,0.0,294.0,12.76701
-41.5,86.5,0.0,294.0,12.658191
-41.5,87.5,0.0,294.0,12.561991
-41.5,88.5,0.0,294.0,12.491091
-41.5,89.5,0.0,294.0,12.439509
-41.5,90.5,0.0,294.0,12.40349
-41.5,91.5,0.0,294.0,12.37829
-41.5,92.5,0.0,294.0,12.36629
-41.5,93.5,0.0,294.0,12.362809
-41.5,94.5,0.0,294.0,12.36821
-41.5,95.5,0.0,294.0,12.38
-41.5,96.5,0.0,294.0,12.3905
-41.5,97.5,0.0,294.0,12.39431
-41.5,98.5,0.0,294.0,12.385091
-41.5,99.5,0.0,294.0,12.35309
-41.5,100.5,0.0,294.0,12.30679
-41.5,101.5,0.0,294.0,12.2552
-41.5,102.5,0.0,294.0,12.21101
-41.5,103.5,0.0,294.0,12.18221
-41.5,104.5,0.0,294.0,12.170509
-41.5,105.5,0.0,294.0,12.171591
-41.5,106.5,0.0,294.0,12.180691
-41.5,107.5,0.0,294.0,12.19971
-41.5,108.5,0.0,294.0,12.22851
-41.5,109.5,0.0,294.0,12.26571
-41.5,110.5,0.0,294.0,12.30341
-41.5,111.5,0.0,294.0,12.328609
-41.5,112.5,0.0,294.0,12.332709
-41.5,113.5,0.0,294.0,12.313291
-41.5,114.5,0.0,294.0,12.277591
-41.5,115.5,0.0,294.0,12.23999
-41.5,116.5,0.0,294.0,12.2152
-41.5,117.5,0.0,294.0,12.206591
-41.5,118.5,0.0,294.0,12.21291
-41.5,119.5,0.0,294.0,12.22859
-41.5,120.5,0.0,294.0,12.2473
-41.5,121.5,0.0,294.0,12.267791
-41.5,122.5,0.0,294.0,12.291209
-41.5,123.5,0.0,294.0,12.31849
-41.5,124.5,0.0,294.0,12.350209
-41.5,125.5,0.0,294.0,12.38689
-41.5,126.5,0.0,294.0,12.426591
-41.5,127.5,0.0,294.0,12.466209
-41.5,128.5,0.0,294.0,12.5045
-41.5,129.5,0.0,294.0,12.54711
-41.5,130.5,0.0,294.0,12.60009
-41.5,131.5,0.0,294.0,12.666109
-41.5,132.5,0.0,294.0,12.73999
-41.5,133.5,0.0,294.0,12.81879
-41.5,134.5,0.0,294.0,12.907491
-41.5,135.5,0.0,294.0,13.018109
-41.5,136.5,0.0,294.0,13.153891
-41.5,137.5,0.0,294.0,13.31509
-41.5,138.5,0.0,294.0,13.49339
-41.5,139.5,0.0,294.0,13.6769905
-41.5,140.5,0.0,294.0,13.853491
-41.5,141.5,0.0,294.0,14.02219
-41.5,142.5,0.0,294.0,14.17651
-41.5,143.5,0.0,294.0,14.32171
-41.5,144.5,0.0,294.0,14.47169
-41.5,145.5,0.0,294.0,
-41.5,146.5,0.0,294.0,
-41.5,147.5,0.0,294.0,
-41.5,148.5,0.0,294.0,
-41.5,149.5,0.0,294.0,16.43069
-41.5,150.5,0.0,294.0,16.339
-41.5,151.5,0.0,294.0,16.26721
-41.5,152.5,0.0,294.0,16.185009
-41.5,153.5,0.0,294.0,16.0858
-41.5,154.5,0.0,294.0,15.97431
-41.5,155.5,0.0,294.0,15.86681
-41.5,156.5,0.0,294.0,15.7632
-41.5,157.5,0.0,294.0,15.66811
-41.5,158.5,0.0,294.0,15.58251
-41.5,159.5,0.0,294.0,15.51469
-41.5,160.5,0.0,294.0,15.467791
-41.5,161.5,0.0,294.0,15.44811
-41.5,162.5,0.0,294.0,15.453191
-41.5,163.5,0.0,294.0,15.475209
-41.5,164.5,0.0,294.0,15.5133
-41.5,165.5,0.0,294.0,15.56449
-41.5,166.5,0.0,294.0,15.63211
-41.5,167.5,0.0,294.0,15.71459
-41.5,168.5,0.0,294.0,15.801009
-41.5,169.5,0.0,294.0,15.869209
-41.5,170.5,0.0,294.0,15.91951
-41.5,171.5,0.0,294.0,15.971991
-41.5,172.5,0.0,294.0,
-41.5,173.5,0.0,294.0,
-41.5,174.5,0.0,294.0,
-41.5,175.5,0.0,294.0,
-41.5,176.5,0.0,294.0,15.81219
-41.5,177.5,0.0,294.0,15.78359
